	S5-MALL-013	S2-MALL-018	S1-MALL-018	S1-MALL-014	S7-MALL-016	S2-MALL-016	S5-MALL-010	S1-MALL-007	S2-MALL-011	S1-MALL-017	S3-MALL-008	S4-MALL-010	S1-MALL-005	S5-MALL-016	S3-MALL-012	S3-MALL-013	S6-MALL-016	S1-MALL-010	S2-MALL-013	S1-MALL-015	S3-MALL-010	S2-MALL-017	S6-MALL-013	S3-MALL-016	S4-MALL-016	S1-MALL-008	S6-MALL-010	S2-MALL-010	S1-MALL-016	S1-MALL-012	S1-MALL-004	S4-MALL-013	S1-MALL-006	S2-MALL-008	S3-MALL-014	S4-MALL-015
Groupings	Y	No	No	No	No	No	No	Y	Y	No	Y	No	No	No	Y	Y	No	No	Y	Y	No	No	Y	No	No	Y	No	No	No	Y	Y	Y	Y	Y	No	Y
411af3556e18f56ffabb95004b002a51	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81a724a1bdb05dab9792207e216121dd	 0	 0	 0	 0	 0	 0	 0	 0	 0	 9	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
9b3fe19eec16d12f7e69e696667804fe	0	1	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
548e22f7baa173b0f6fb2e1bc3c96aaf	 0	 2	24	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3326268afae56fc5ca263a385ab32945	 0	 1	25	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
a950b08d6c4b35e036108b37ef41b54f	0	1	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
45c71d28f081fd78ac2cd691eb45b4e7	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bcba65cea22f5fd3479a40424f0e0ddf	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 9	10	 4	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 0	 0	 0	 0
d06a4dfb351dfdb47dd34615cb48ff06	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86ca7f392a8f3f80ecc30b3ca543c9b0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5f9c797844d22cddc50d52a1158500ab	 0	 1	67	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
27740e647969e0d19aa93d0f83a8d3d1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36634d7bdb620c5c831a8cdb5b72e487	0	1	1	0	0	0	3	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	7	0	0	0	0	0	0	0	0	0
a3140ce65e2648b251092655110eb887	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ea6d47f42251f62bed4f9e0eb57119b7	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a5d1c5b2492bbdefcd28dc25379289f	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5333b1c3f0e1e0257a8995a9c5f8a932	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0
1c1610602543e4f9bbc316d98a385243	 0	 1	 0	 0	 0	 0	 0	 0	 0	 8	 0	 2	 1	 0	 0	 0	 0	 6	 0	 3	 2	16	 0	 0	 0	 0	21	 6	 0	 0	 0	 0	 0	 0	69	 0
bc1f5b1e64e61c37e2ed52a83a39ff00	 0	 0	 0	 0	 0	 0	 0	 0	 0	25	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 8	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 0	 0	 0
20a40715306449de09f237ebc0c1d433	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 0	12	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	12	 0
5907a41128733ae9bf169daee6d2e118	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2c14f8314d0330503bad44e7bc1d65fa	 0	 0	96	 7	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	10	 0	 1	 0	 0	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 0	 1	 0
51b64448cdadd9252de2539e261be10a	  0	  0	104	  0	  0	  0	 49	  0	  0	  0	  0	  1	  4	  0	  0	  0	  0	 17	  0	 12	  0	  0	  0	  0	  0	  0	  0	 16	  0	  0	  0	  0	  0	  0	  0	  0
59a8d2c498588713cb40017bfdaec718	 0	 0	50	17	 0	 0	46	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	14	 0	 0	 0	 0	 0	 0	 0	 0
76656cd16c4da4b8488fc083cff5f307	 0	 0	46	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0
667dd4cff5aeb7f3c6a805510976f3cc	 0	 0	43	 6	 0	 0	41	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	34	 0	 7	 0	 6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	34	 0	 0	 0
47eb23e8d958212f06667c73b27e1153	 0	 0	41	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
673042dac0949ab7e4e93ffea84e137e	 0	 0	39	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
984b13c33e055d9196bf018e212a87a5	 0	 0	26	 0	 0	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 6	 0	 7	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
5deb5ed978ff47e207b220d838224ec6	 0	 0	30	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
3dfc8833d5b5e1bcc67021bade889def	 0	 0	29	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
ef48a3e55f543c8355a1c9cda908eb5d	 0	 0	26	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0
d312e024087511ef807cef98148f7f32	 0	 0	17	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
7675d2a73220b2e9359661a0a72664a6	 0	 0	23	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
6e757a3ced98241d86771a5dda65e1f9	 0	 0	20	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
e557bde11898d4abde91e96256327e9d	 0	 0	18	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
220d59763ba444935347c0dffdb5c5c7	 0	 0	19	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
08a7b93d8a83b8cd3d26a61f8915e5b0	 0	 0	12	 0	 0	 0	 0	 0	 0	 0	 0	 0	17	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
44d54d6783887711abb1f9d6cd417c65	  0	  0	  9	 10	  0	  0	104	  1	  0	  0	  0	  1	 13	  0	  0	  0	  0	  0	  0	  4	  0	  6	  0	  0	  0	  0	  0	  4	  0	  0	  0	  0	 72	  0	  0	  0
ef37034887935171f33c3e990b6906a0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fde2d38516fafdd25b0149919146514b	 0	 0	 5	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	14	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0
9ca5d74763b3c7223f892c58cf4b66a8	 0	 0	 9	44	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	20	 0	 6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
acb367c91a0e13eaa2b9a395b9089688	 0	 0	 5	73	 0	 0	 0	 0	 0	 0	 0	 0	27	 0	 0	 0	 0	 0	 0	70	 0	 6	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	14	 0	 0	 0
1bae8864f920c2860d3a440432c472fa	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
575eab82275d703e7072061f8f71178e	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c726f246a308db33cc6fb90e1529885	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
dadb2abdb9ef7d4aa7b12d83aa691d4e	 0	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	12	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0
2439ad224d9e92d657aa8523b367f6af	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24ca2a131f70429e08557d2226f667b9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2cde9c99d3230bfa1079aa1c2fbff421	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e090877134ae3e4f683c6b9cd4448149	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b0f3510dfb7e4cfa8d9cf2a129890d2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258c9bdd1ca406e1b822ccf71f2a235a	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6e611c0154226004f96bbb65cd28ba6	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0
9fd3a46a94352e5d4ed04691b4b9101f	  0	  0	  2	  3	134	  0	  9	  0	  0	  2	  0	  2	  5	  0	  0	  0	  0	  3	  0	  0	  4	 20	  0	  3	  2	  0	  0	 11	  0	  0	  0	  0	  0	  0	109	  0
268d223bfd60f5dd5f13b48ef1a171d9	 0	 0	 3	 0	 1	 0	 0	 0	 0	 3	 0	 2	 0	 0	 0	 0	 0	 0	 0	13	 1	 0	 0	 1	 0	 0	 0	 8	 1	 0	 0	 1	 0	 0	 0	 0
d9cf4df439a8a5814c4089e78066d745	  0	  0	  4	  0	  0	  0	  0	200	  9	  0	 76	  1	  0	  0	 92	  0	  4	  2	123	  5	  2	  0	  2	  0	  0	  0	  0	  4	 10	 64	 13	  1	  0	 25	  0	 13
87a3745255cbcda2e949945d9069f304	 0	 0	 1	 0	 0	 0	 2	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	11	 0	 0	 0	 2	 0	 0	 0	 0
badbc22e618a7a08ea347da8375334e9	  0	  0	  0	  0	  0	  0	  0	126	  9	  2	 16	  0	  0	  0	 36	  0	  0	  1	 51	  3	  0	  0	  2	  0	  0	  0	  0	  2	  8	 84	  6	  1	  0	 16	  0	  2
6754225ea52475cf3ba742533ee6849a	 0	 0	 1	 0	 0	 0	 0	 0	59	 0	 0	 3	 0	 0	 0	 0	 0	 1	 0	 2	 0	 3	 2	 0	 0	 0	 0	29	 0	 0	 0	 0	 0	 0	 0	 0
929b25cb9d3b105eb48047bdc61d8268	 0	 0	 2	 0	 0	 0	 2	 0	 4	 2	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	16	 0	 0	 0	 9	 0	 0	 0	 0	 0	 0	 0	 0
fbd089f8461dbc4918f7177f1a9a54fd	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b33d1b53cd41d43c941b2c79541ea225	 0	 0	 3	 0	 0	 0	 0	 0	34	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 0	 0	 0	 0
32ba955853f5d834f5acc051f1833a13	 0	 0	 2	 1	48	 0	 3	 0	 0	 0	 0	 0	 3	 2	 0	 0	 0	 0	 0	 0	 0	45	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	78	 0
d6053907c1f01d3f6ec2c2f1cca73801	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3fc533b3745b18d0c2343e77861acb5	 0	 0	 2	 0	 0	 0	 1	21	 1	 0	 1	 0	 0	 0	15	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	27	 0	 0	 0	 0	 0	 0
9aad024bf223f1a6e0dd688dfd616528	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d04ba4f3b17850f36c1e5d36582cc0d0	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	7	0	0	0
320e08df14153fd1950f4f9c03bdca61	 0	 0	 1	 0	 0	 0	 4	 0	 5	 0	 0	 6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	 0	 0	 0
35ecd9211900c6a9447800b4f04c961b	 0	 0	 0	 0	71	 0	 3	 0	 0	 5	 0	 0	 1	 8	 0	 0	 0	 0	 0	 0	 2	 4	 0	14	 6	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
f1b9aad2a1c8dda9133befb754475f79	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
748377740c9278c77edd06581c5c421e	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	 0	 0	 0
70f60792f76eb153eab811f371484ec2	0	0	1	0	0	0	1	0	0	0	0	3	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
011dc0f38bc39140127471bbbd2c159d	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15bc23332c53205cf5bfa8893c56c642	0	0	1	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
18bdf93154cf69e1b5a141dbcbe965e6	0	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b647a155923cc0db970932d83e3ec442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2c003daf0ce04f5b068b137c97fa1cbc	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
8c5da13949c9b1c46451947ef7d940fc	  0	  0	  2	  0	  1	  0	  3	  0	  0	  0	  0	  0	  0	  0	 88	  0	 18	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	111	  0	  0	  0	  1	  0	  0
ee354f6cb94a0c8def2acf0db62f176f	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
89587c83fb3fc8a359923a8fb82b2dc7	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	 1	 0
d8397c7fa50f51aaa37f138c36456fe9	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
387dea43e6443f841dcec57e91e5df53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b2d66cd6540ff7540c25576d34e19f40	  0	  0	  0	  0	  1	  0	  8	  0	  0	  0	  0	  0	  0	  0	180	  0	 50	  0	  0	  0	  8	  0	  0	  0	  0	  0	  0	  0	  0	123	  3	  0	  0	  7	  0	  0
5158b640e4e5c2ab4436977d95fdf534	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334797f0eac2c404ef9a0da199c1ed0b	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	19	 0	 0	 0	 0	 0	 0	 0	 0
400ca47cf5531967da0016e4fd98b60e	 0	 0	 1	 0	58	 0	 4	 0	 0	 6	 0	 9	 3	 4	 1	 0	 0	 0	 0	 0	 6	27	 0	15	 0	 0	 0	 4	 1	 0	 0	 0	 0	 0	56	 0
ffa0b53ae59acaeb23a7281e03c5648e	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	12	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0
2c3c0e15865d0199c97604231c206180	 0	 0	 0	 2	 0	 0	 0	 0	 1	 1	 0	 3	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	17	 0	 0	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 0
d605987187b831697202f2920b9b9cf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4295c195c66392609933f6c529e45650	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0085f0a9a848b99c1fa2fe97583cf32f	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a5ff05815d819828975de2c4964c960	 0	 0	 0	 0	 0	 0	 0	 0	 3	 2	 0	 1	 0	 0	 0	10	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
a6eec35bd040a0fd85319d77ed77cb8d	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0
c46f54f23c54e7132eb9aa1e024b782c	 0	 0	 0	 0	 0	 0	 2	 0	 0	 2	 0	 3	 0	 0	 0	 0	 0	 1	 0	 6	 8	 1	14	 0	 0	 0	 0	 0	 0	 0	 5	 0	 0	 0	 2	 0
e70cc3e5b222f4a850dbb563c72ff45e	  0	  0	  0	106	  0	  0	 15	  0	  0	 24	  0	 44	104	  0	  0	  0	  0	  1	  0	 17	  1	  9	  0	  0	  0	  0	 44	  9	  0	  0	  0	  0	  0	  0	 41	  0
3454492d1551b8b6536cc0f4fac1bd3e	 0	 0	 0	54	 0	 0	 4	 0	 0	 3	 0	 0	48	 0	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 0	 0	34	 2	 0	 0	 0	 0	 0	 0	11	 0
6f320135335fe3dde2b5eb44d532a53d	 0	 0	 0	54	 0	 0	 5	 0	 0	 1	 0	39	 0	 0	 0	 0	 0	 0	 0	14	 0	48	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	 0
2fb67f5c783ee5b2d583a41dd2fb2bef	 0	 0	 0	61	 0	 0	10	 0	 0	23	 0	93	53	 0	 0	 0	 0	 1	 0	62	 1	71	 0	 0	 0	 0	22	 0	 0	 0	 0	 0	 0	 0	38	 0
4e7b39f2a5600877a4407ca807218fe8	 0	 0	 0	38	 0	 0	 0	 3	 0	 0	 0	 0	45	 0	 0	 0	 0	 0	 0	 8	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	23	 0	 0	 0
1fd9732617c6635aeca826b960787406	  0	  0	  0	 27	  0	  0	  0	  3	  0	 12	  0	  0	119	  0	  0	  0	  0	  0	  0	  2	  0	 13	  0	  0	  0	  0	  0	  0	  1	  0	  0	  0	  0	  0	  0	  0
a3e406429627f5c4d2098ccab56555d3	 0	 0	 0	22	 0	 0	 0	 0	 0	 0	 1	 0	26	 0	 0	 0	 0	 0	 0	 7	 0	 9	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
9e9472aff8ab2952afb813d4e46adb1d	 0	 0	 0	22	 0	 0	 0	 0	 0	 0	 0	 3	 7	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	10	 3	 2	 0	 0	 0	 0	 0	 0	 0
6ea565df6378638622d090258279f1ed	 0	 0	 0	21	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 4	 0	 4	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
1c768428e37fc90a1ae0f457ff9551f5	 0	 0	 0	20	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
83137614212aa52a2b1edd7e5d62f4ef	 0	 0	 0	14	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
6baaa51b1f0eb189482c5e5a125637e9	 0	 0	 0	12	 0	 0	 0	 0	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
d1396bde813cb13a78212a53c469174d	 0	 0	 0	11	 0	 0	10	 0	 0	 0	 0	 0	 7	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0
da5b07342c77779eab99d44006c4e64b	 0	 0	 0	11	 0	 0	 4	 0	 0	23	 0	10	13	 0	 0	 0	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 2	 1	 0	 0	 0	 0	 0	 0	 0
db25c2b6a130eccf4b9026f3f2d1026b	0	0	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715bf775be8aaae4ff188f62a2fb77d8	  0	  0	  0	 17	  0	  0	135	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0
e479535db3aa8852d556c4aeaa64c1e4	 0	 0	 0	10	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	11	 1	 0	 0	 0	 0	 0	 0	 0
65d96f6eea2705802f40b5d07f9c0800	 0	 0	 0	17	 0	 0	 0	 0	 0	 0	 0	 0	18	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
e4721ef66caa733bd0fd5751700ce4eb	 0	 0	 0	10	 0	 0	 0	 0	 0	 0	 0	 0	12	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
7cc6d4200880b7441c19ab60d88cf312	 0	 0	 0	 7	 0	 0	22	 0	99	 0	 0	 7	 0	 0	 0	21	 0	 2	 0	 2	 6	 0	 0	 1	 0	 9	 0	21	 0	 0	 0	 0	 0	 0	 3	 0
466289ce053f74f5606ee9e706ce13bd	 0	 0	 0	11	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	12	 0
298b081d9e663a4d804ed52c19c5aa22	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302f11395f4c84f74ea33f22c0f57835	 0	 0	 0	14	 0	 0	41	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
